year;sex;age;s_pop;f_dead;f_born;f_immig_pop;f_immig_cvd;f_immig_cancer;f_cancer_pop;f_pop_cvd;f_cvd_pop;f_cancer_dead;f_cvd_dead;dcost_unit_cancer;icost_unit_cancer;dcost_unit_cvd;icost_unit_cvd;dcost_cancer;dcost_cvd;icost_cancer;icost_cvd;dcost_growth_cancer;dcost_growth_cvd;prev_fruit;prev_wholegrains;prev_greens;prev_meat;prev_salt;paf_cancer_fruit;paf_cancer_wholegrains;paf_cancer_greens;paf_cancer_meat;paf_cancer_salt;paf_cvd_fruit;paf_cvd_wholegrains;paf_cvd_greens;paf_cvd_meat;paf_cvd_salt;s_cancer;s_cvd;s_dead_cancer;s_dead_cvd;s_dead;f_emig_pop;f_emig_cvd;f_emig_cancer;f_pop_cancer;dr;dr_cancer;dr_cvd;prev_alcohol;prev_obesity;prev_smoking;prev_inactivity;paf_cvd_other;paf_cvd_smoking;paf_cvd_inactivity;paf_cvd_obesity;paf_cvd_alcohol;cpaf_diet_cvd;p_pop_cvd;paf_cancer_other;paf_cancer_smoking;paf_cancer_inactivity;paf_cancer_obesity;paf_cancer_alcohol;cpaf_diet_cancer;p_pop_cancer;calibration_cancer;calibration_cvd;calibration_mortality
2021;2;24;55269;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;;;;;;;90;496;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;2;25;58288;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;;;;;;;105;531;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;2;26;62501;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;;;;;;;122;597;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;2;27;67680;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;;;;;;;172;669;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;2;28;70389;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;;;;;;;197;718;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;2;29;73214;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;;;;;;;233;808;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;2;30;74839;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;;;;;;;231;829;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;2;31;76479;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;;;;;;;295;852;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;2;32;73251;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;;;;;;;310;898;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;2;33;71867;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;;;;;;;355;917;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;2;34;69028;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;;;;;;;369;895;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;2;35;67571;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;;;;;;;363;953;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;2;36;65894;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;;;;;;;407;894;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;2;37;63622;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;;;;;;;436;845;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;2;38;62186;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;;;;;;;448;923;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;2;39;61923;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;;;;;;;522;1011;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;2;40;61414;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;;;;;;;548;963;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;2;41;63102;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;;;;;;;664;1090;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;2;42;60967;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;;;;;;;685;1115;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;2;43;59083;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;;;;;;;705;1153;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;2;44;59455;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;;;;;;;793;1257;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;2;45;59662;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;;;;;;;832;1347;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;2;46;61776;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;;;;;;;975;1420;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;2;47;64115;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;;;;;;;1098;1575;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;2;48;62726;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;;;;;;;1148;1714;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;2;49;63468;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;;;;;;;1320;1755;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;2;50;62921;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;;;;;;;1361;1955;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;2;51;61186;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;;;;;;;1334;2043;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;2;52;59476;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;;;;;;;1492;2136;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;2;53;61603;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;;;;;;;1566;2386;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;2;54;63745;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;;;;;;;1679;2623;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;2;55;63714;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;;;;;;;1736;2797;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;2;56;63358;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;;;;;;;1768;3130;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;2;57;62611;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;;;;;;;1906;3389;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;2;58;57590;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;;;;;;;1816;3325;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;2;59;54609;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;;;;;;;1906;3394;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;2;60;52287;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;;;;;;;1813;3536;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;2;61;51315;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;;;;;;;1985;3803;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;2;62;50348;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;;;;;;;2150;4060;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;2;63;49610;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;;;;;;;2126;4446;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;2;64;49668;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;;;;;;;2303;4698;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;2;65;48586;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;;;;;;;2362;5012;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;2;66;47326;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;;;;;;;2507;5360;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;2;67;45357;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;;;;;;;2582;5631;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;2;68;45351;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;;;;;;;2819;6072;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;2;69;44174;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;;;;;;;2802;6627;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;2;70;42564;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;;;;;;;2935;7134;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;2;71;43231;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;;;;;;;3166;7633;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;2;72;43461;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;;;;;;;3490;8513;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;2;73;43526;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;;;;;;;3839;9574;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;2;74;42104;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;;;;;;;3998;10116;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;2;75;40681;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;;;;;;;4064;10972;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;2;76;38638;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;;;;;;;3907;11429;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;2;77;36010;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;;;;;;;3897;11883;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;2;78;32223;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;;;;;;;3660;11559;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;2;79;28097;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;;;;;;;3108;11061;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;2;80;23394;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;;;;;;;2716;10275;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;2;81;20961;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;;;;;;;2639;9951;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;2;82;19775;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;;;;;;;2571;10143;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;2;83;17711;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;;;;;;;2411;10001;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;2;84;15324;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;;;;;;;2189;9397;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;2;85;13785;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;;;;;;;2035;9014;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;2;86;11643;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;;;;;;;1795;8381;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;2;87;10287;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;;;;;;;1591;7888;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;2;88;9058;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;;;;;;;1449;7198;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;2;89;8137;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;;;;;;;1271;6818;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;2;90;6896;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;;;;;;;1152;6214;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;2;91;6007;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;;;;;;;976;5504;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;2;92;4830;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;;;;;;;728;4601;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;2;93;3968;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;;;;;;;639;3936;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;2;94;3158;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;;;;;;;493;3097;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;2;95;2440;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;;;;;;;363;2462;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;2;96;1879;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;;;;;;;282;1803;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;2;97;1402;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;;;;;;;224;1402;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;2;98;914;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;;;;;;;172;944;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;2;99;638;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;;;;;;;99;629;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;2;100;1111;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;;;;;;;161;954;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022;1;0;58148.677995607;65.5687376648483;57779.7054311204;489.509523830308;0;0;0;0;0;0;0;57811.9564975783;0;32191.4749246172;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;64.2517921727438;47.4055259301903;0;0;0;0.00226;0.00226;0.00226;0;0;0;0.252041512723282;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
2022;1;1;59200.4480410062;18.6208878459768;0;783.641301272981;0;0;0;0;0;0;0;57811.9564975783;0;32191.4749246172;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18.6192794053269;256.528449749086;0;0;0;0.000315898113904802;0.000315898113904802;0.000315898113904802;0;0;0;0.252041512723282;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.57949056952401
2022;1;2;59640.9802891098;6.81781166763383;0;743.187980744943;0;0;0;0;0;0;0;57811.9564975783;0;32191.4749246172;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6.81729930576071;290.356361812308;0;0;0;0.000114743750490293;0.000114743750490293;0.000114743750490293;0;0;0;0.252041512723282;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.63919643557561
2022;1;3;60998.6698946119;4.32067011682168;0;743.015606699907;0;0.00565565863068049;0.0925546258819553;0;0;3.28879165069748e-05;0;57811.9564975783;0;32191.4749246172;0;51927.2479617387;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.898209490002538;0;3.22690130417049e-05;0;4.32038362086932;335.103085257225;0;0.00255072523270448;0.986073521236578;7.1067040017903e-05;7.1067040017903e-05;7.1067040017903e-05;0;0;0;0.252041512723282;0;0;0;0;0;0;0;1.62190874330456e-05;0;0;0;0;0;1.62190874331003e-05;0;0;0.47378026678602
2022;1;4;62045.0801048706;4.07046436795249;0;687.383870119871;0;0.00787190979850457;0.141739802432766;0;0;4.66148970544815e-05;0;57811.9564975783;0;32191.4749246172;0;79484.4709810062;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.37487945048765;0;4.57385325606929e-05;0;4.070252968047;360.845297495951;0;0.00413239494928404;1.51040950132801;6.57753097639503e-05;6.57753097639503e-05;6.57753097639503e-05;0;0;0;0.252041512723282;0;0;0;0;0;0;0;2.44069579880266e-05;0;0;0;0;0;2.44069579879991e-05;0;0;0.505963921261156
2022;1;5;62421.6791570601;3.62810367984525;0;652.57780857971;0;0.0101023125975584;0.192880009955027;0;0;5.61653139721676e-05;0;57242.9419110623;0;31880.9630750994;0;107055.662363233;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.87019846970066;0;5.51102652366875e-05;0;3.62795872259238;398.39414456878;0;0.00616739051275763;2.05573152519515;5.82386054265171e-05;5.82386054265171e-05;5.82386054265171e-05;0;0.000887;0;0.252041512723282;0;0;0;0;0;0;0;3.29987640165056e-05;0;0;0;0;0;3.2998764016523e-05;0;0;1.94128684755057
2022;1;6;64580.9747861284;3.3835179819771;0;624.429403044935;0;0.016906543736499;0.349185374473173;0;0;9.16093868523517e-05;0;57242.9419110623;0;31880.9630750994;0;193747.288925668;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.38464939881481;0;8.98897000974799e-05;0;3.3834166199469;424.685783747093;0;0.0114984476102143;3.72217470462968;5.24703458674727e-05;5.24703458674727e-05;5.24703458674727e-05;0;0.006294;0;0.252041512723282;0;0;0;0;0;0;0;5.77221091098906e-05;0;0;0;0;0;5.77221091099256e-05;0;0;0.874505764457878
2022;1;7;64103.0121012328;2.91335719892438;0;602.398919183333;0;0.0131992132295705;0.280531651392196;0;0;6.38348138715767e-05;0;57242.9419110623;0;31880.9630750994;0;155639.967175245;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.71893725198577;0;6.26367397971045e-05;0;2.91327793064198;422.753514585757;0;0.00926298770610763;2.99048544190073;4.55098835049687e-05;4.55098835049687e-05;4.55098835049687e-05;0;0.011701;0;0.252041512723282;0;0;0;0;0;0;0;4.67147125434414e-05;0;0;0;0;0;4.67147125434719e-05;0;0;0.50566537227743
2022;1;8;64558.4608779888;2.837362953687;0;586.291742222999;0;0.0117029322666521;0.257322969328599;0;0;5.66364218895598e-05;0;57242.9419110623;0;31880.9630750994;0;142784.442573238;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.49435891668672;0;5.55731308376327e-05;0;2.8372733087507;377.496669169159;0;0.00753518706134719;2.74290364337168;4.40197173515712e-05;4.40197173515712e-05;4.40197173515712e-05;0;0.017108;0;0.252041512723282;0;0;0;0;0;0;0;4.25542466982635e-05;0;0;0;0;0;4.25542466983009e-05;0;0;0.55024646689464
2022;1;9;64149.1528624969;2.73745819392979;0;575.760536914608;0.000779510600102789;0.0173254551126644;0.385383580543398;0.178482874236392;0.00788148222017384;8.23740183998755e-05;3.70618954008477e-06;57242.9419110623;0;31880.9630750994;0;213871.804205241;5453.40370328943;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.73621265897778;0.171055174539216;8.08271037198794e-05;3.63406421383774e-06;2.7373609786162;341.961871848421;0.000462975294147974;0.010290120077874;4.10768254630237;4.27491063753814e-05;4.27491063753814e-05;4.27491063753814e-05;0;0.022515;0;0.252041512723282;2.78725110531715e-06;0;0;0;0;0;2.78725110536282e-06;6.41470099954903e-05;0;0;0;0;0;6.41470099954633e-05;0;0;0.534363829692268
2022;1;10;64619.6473868034;2.76521030208854;0;559.205926142961;0.000414866547414523;0.0169326454572067;0.390625765759684;0.0985157459101828;0.00435032604437595;8.37300240768735e-05;2.05146833620869e-06;57191.7442745459;0;32273.2641391847;0;216592.485719055;3047.2191026873;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.78712851769855;0.0944193029110901;8.21575641772052e-05;2.01154318124951e-06;2.76511002531527;318.910397575688;0.000236594873894442;0.00965654411427933;4.16351197135406;4.28696882879891e-05;4.28696882879891e-05;4.28696882879891e-05;0;0.027921;0;0.252041512723282;1.52731215969576e-06;0;0;0;0;0;1.52731215974367e-06;6.45478791470271e-05;0;0;0;0;0;6.45478791470033e-05;0;0;1.42898960959964
2022;1;11;64114.6062197976;3.04988220095569;0;548.108416763604;0.000329713889165551;0.0194497073650272;0.454125767638258;0.0792389537015105;0.00349927146152281;0.000108225516142689;1.8346525818953e-06;57191.7442745459;0;32273.2641391847;0;251829.343432336;2451.35795448556;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.40324642353;0.075956306864828;0.000106192567075662;1.79893916730259e-06;3.04976165398107;287.972053685161;0.000173229205915434;0.0102187304594849;4.84008163948413;4.76632351013819e-05;4.76632351013819e-05;4.76632351013819e-05;0;0.033328;0;0.252041512723282;1.2383379523339e-06;0;0;0;0;0;1.23833795229178e-06;7.56402817853789e-05;0;0;0;0;0;7.56402817854163e-05;0;0;0.794387251689698
2022;1;12;66748.9696877426;3.53666157310798;0;530.256521496369;0.000352761936886595;0.0237526224045031;0.596881736800477;0.0912448094347638;0.00402935714902279;0.000158423297994507;2.35282271139499e-06;57191.7442745459;0;32273.2641391847;0;330970.489482862;2822.51321853103;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5.78703261600233;0.0874567011988124;0.00015544782798783;2.30702875200558e-06;3.53652922927308;271.877513913567;0.000180871020941737;0.0121786412169722;6.36174076343528;5.30836473046464e-05;5.30836473046464e-05;5.30836473046464e-05;0;0.038735;0;0.252041512723282;1.36954220312776e-06;0;0;0;0;0;1.36954220308905e-06;9.54867735995995e-05;0;0;0;0;0;9.54867735996068e-05;0;0;1.06167294609293
2022;1;13;65006.4132386428;4.5170804360398;0;512.860396461715;0.00108502605417635;0.0275606775453708;0.697233159221939;0.282519804353678;0.0124768694018383;0.000242744025865701;9.55649918716103e-06;57191.7442745459;0;32273.2641391847;0;386668.048064171;8741.06917986738;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6.76090671772472;0.270845525329258;0.00023818357842016;9.37044611621705e-06;4.51689325537114;232.902006570072;0.00049273593153599;0.0125159539458157;7.43082494105006;6.9630660175883e-05;6.9630660175883e-05;6.9630660175883e-05;0;0.044142;0;0.252041512723282;4.35503435645467e-06;0;0;0;0;0;4.35503435647355e-06;0.000114545944802817;0;0;0;0;0;0.000114545944802869;0;0;0.580255501465692
2022;1;14;64595.4097203082;5.65113147549836;0;509.798077654876;0.000729708033164215;0.0359726539333375;0.909621306920158;0.189906360785742;0.00838715350058319;0.000398758264909572;8.08884186677917e-06;57191.7442745459;0;32273.2641391847;0;504491.412205483;5876.32955207425;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8.82105308388042;0.18208042194714;0.000391265596305267;7.93133826256276e-06;5.65088519494549;214.741923499542;0.000307374455697406;0.0151527383833288;9.69396763129316;8.76756649994729e-05;8.76756649994729e-05;8.76756649994729e-05;0.01672706643667;0.049548;0;0.252041512723282;2.94634208066816e-06;0;0;0;0;0;2.94634208064526e-06;0.000150399094808193;0;0;0;0;0;0.000150399094808185;0;0;0.626254749996235
2022;1;15;63584.6636822476;7.36309449662853;0;501.47880564032;0.311185042695819;0.281180874695582;7.1133816880593;0.161749277165657;3.57837926259921;0.00412851216789644;0.00456905625828203;57517.1414869279;0;31980.2715940725;0;2184733.44805339;1207892.56221739;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;37.9840407846055;37.7699282091548;0.00412290068197737;0.00457275272654035;7.36274161248288;189.0437223426;0.117308205545086;0.105997459127169;11.9175026972256;0.000116077341240571;0.000116077341240571;0.000116077341240571;0.0438201001327542;0.054955;0;0.252041512723282;2.54993685730031e-06;0;0;0;0;0;2.54993685733229e-06;0.000187876446235325;0;0;0;0;0;0.000187876446235302;0;0;1.05524855673246
2022;1;16;63107.9057663413;9.82822286592381;0;513.808855968021;0.798856202443456;0.642144908795712;15.7294973283071;0.15835657297575;8.8946268059945;0.0122830566319693;0.0152806568128294;57517.1414869279;0;31980.2715940725;0;4505309.45498933;2999635.64885264;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;78.329856778666;93.79644072218;0.0122840487718991;0.0152932899588878;9.82766519930563;156.902753006669;0.243948184162152;0.196092968910475;14.6276506989614;0.000156178628923691;0.000156178628923691;0.000156178628923691;0.0709131338288383;0.060362;0.013965;0.252041512723282;2.51641754425259e-06;0;0;0;0;0;2.51641754422938e-06;0.000232445525676838;0;0;0;0;0;0.000232445525676805;0;0;0.743707756779481
2022;1;17;61107.5117022962;13.5375589739263;0;494.824509103055;0.67158460703876;0.551140530758264;13.5713538976788;0.493141942608948;7.51690182424319;0.0150782697720156;0.0183734153351625;57517.1414869279;0;31980.2715940725;0;3949993.14459235;2541251.49485603;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;68.6750600338871;79.46309922293;0.0150746331693038;0.0183877380217494;13.5367394454296;118.511840874359;0.160846374055555;0.131999684088061;14.8400740243434;0.000222207303496736;0.000222207303496736;0.000222207303496736;0.0991799055941294;0.065736;0.017089;0.252041512723282;8.09449779828029e-06;0;0;0;0;0;8.0944977982611e-06;0.000243586959731297;0;0;0;0;0;0.000243586959731257;0;0;0.673355465141624
2022;1;18;61247.3375521154;17.8376227619172;0;498.76873852005;1.41191730301938;0.650640577884652;15.9310185323438;0.624334771358794;15.7140806412297;0.0232690629656126;0.0504948411502554;57517.1414869279;0;31980.2715940725;0;4617819.12304858;5305731.13459833;0;0;0;0;0.928454037472443;0.929787958357261;0.847225827511054;0.835703522996535;0.882433970191799;0;0;0;0;0;0;0;0;0;0;80.2859635174687;165.906381344858;0.0232653771313049;0.050535437479115;17.8365404306143;124.852840024814;0.353434109934818;0.162869718389577;16.7510467484987;0.000292122727977133;0.000292122727977133;0.000292122727977133;0.128180156474983;0.071043;0.020825;0.252041512723282;1.02245898467082e-05;0;0;0;0;0;1.02245898466746e-05;0.000274328117482728;0;0;0;0;0;0.000274328117482736;0;0;0.811452022158703
2022;1;19;60195.5548569603;22.7762959743581;0;570.159056219004;3.50332791074293;0.621853543245926;13.0944749395768;84.1676134298356;33.5318939429273;0.0248413494430792;0.139948374966548;57517.1414869279;0;31980.2715940725;0;3900137.28531505;12633643.2108192;0;0;0;0;0.926551350909038;0.929307264566822;0.833249724660675;0.837519026120819;0.88446418325201;0;0;0;0;0;0;0;0;0;0;67.8082600158677;395.044900530515;0.0248236239386322;0.139749605339322;22.7750372361871;161.739944780765;0.993807002891536;0.176404385143513;17.474049437609;0.000379417266560244;0.000379417266560244;0.000379417266560244;0.155492890937122;0.076276;0.025154;0.252041512723282;0.00140210005421425;0;0;0;0;0;0.00140210005421426;0.000291090179053713;0;0;0;0;0;0.00029109017905371;0;0;0.63236211093374
