year;sex;age;pop;immig;emig;born;dead
2044;2;59;66738.7952173759;141.031959580817;228.659672512867;0;137.971730914017
2044;2;60;64132.9055540371;131.498906417183;216.376286066525;0;151.832110920774
2044;2;61;62505.4999869647;123.810676054302;213.571436790263;0;166.861458206878
2044;2;62;62110.4352896029;115.615300601202;209.724579580343;0;177.217264672159
2044;2;63;61374.0633287201;107.778147390591;195.483629813893;0;202.623784179043
2044;2;64;62568.8770080145;102.020904012197;215.396907642645;0;228.181639809935
2044;2;65;60397.6569593461;93.3254027683537;204.114121800069;0;255.574024142419
2044;2;66;58211.6426786475;84.8249424639444;201.855841346077;0;269.929415705033
2044;2;67;58307.9063380667;72.2749029994083;175.194671570563;0;297.728598477368
2044;2;68;58208.8777245135;63.911477192199;150.222927958548;0;334.101275667609
2044;2;69;59814.1943896211;55.5757910421073;139.796647503242;0;378.358643808194
2044;2;70;61691.4016187128;48.8340344373337;89.6297149478286;0;437.616144803096
2044;2;71;60142.0793689831;42.0358442388845;84.8628672635982;0;476.171820225186
2044;2;72;60376.3377959168;37.8185101383713;83.9954370366217;0;526.48403341888
2044;2;73;59505.447388379;36.5637438505059;79.7609035329834;0;583.677917000479
2044;2;74;57286.2007300883;30.7894448526811;78.4012561658321;0;619.93234065353
2044;2;75;55239.4586426711;32.2277467350089;75.8132715799851;0;671.40031510653
2044;2;76;56533.37353407;29.1456908566271;73.7315558173662;0;763.118173803988
2044;2;77;57770.6155300873;25.9028939322581;70.1124446284588;0;882.221166797025
2044;2;78;56918.9648387542;24.9812974307418;67.1443015891337;0;989.319632578042
2044;2;79;55762.6866054576;21.3801376324551;65.8275743404552;0;1097.40845756856
2044;2;80;54226.9680690328;17.8161434748869;37.20531721661;0;1230.53022607873
2044;2;81;48807.7581450843;18.3124519385648;35.0721189112227;0;1280.40206881793
2044;2;82;45240.9233613761;16.0287237114315;33.0251796410241;0;1361.41490930366
2044;2;83;42028.2694661675;14.4456108163235;30.0602076028307;0;1477.6539334691
2044;2;84;39959.7661955977;13.0581449932645;29.8581460027128;0;1624.15259556528
2044;2;85;37758.4011807246;9.95534134822835;26.422846206918;0;1821.58580942879
2044;2;86;35490.8644899854;9.63444169072752;23.6464274175026;0;2014.73934073957
2044;2;87;33519.1402393617;7.89970226216612;22.287379776872;0;2230.5753239678
2044;2;88;30636.3499558394;6.86243816602139;20.1914811236587;0;2423.08159989519
2044;2;89;27603.06872719;5.99029159188212;18.0155680302789;0;2578.47855736107
2044;2;90;24061.6687421657;4.77893085226377;17.2982149486977;0;2678.90262784626
2044;2;91;21510.8538945536;3.45353734923758;14.5194088069183;0;2808.12297975101
2044;2;92;18384.0621996615;2.94069988534727;12.272725497316;0;2826.28672030901
2044;2;93;15227.7359537169;2.33457106310063;10.2598421902688;0;2757.56776923824
2044;2;94;12861.1676921863;1.26206514456978;8.58786383580553;0;2727.66281322736
2044;2;95;10582.5255227861;0.850804083850974;6.75148945555676;0;2580.63930928162
2044;2;96;8422.78316411542;0.6132472533584;5.25928443795924;0;2413.44029053022
2044;2;97;6246.82284748317;0.38316593184077;3.922656276365;0;2050.69666309095
2044;2;98;4451.7267568893;0.139234884241352;2.6837233103789;0;1731.625669318
2044;2;99;3004.66567467349;0.196041588414905;1.70305200930937;0;1310.23101962516
2044;2;100;4380.80101654583;0.28424637541532;2.62170975881972;0;2501.69360987512
2045;1;0;64167.4700848563;547.219861332658;84.6179357254758;0;87.1344426578321
2045;1;1;64390.7290705958;880.780023384285;364.148444305875;0;16.2418825210655
2045;1;2;64508.3741350954;840.439123420996;384.508028039943;0;5.90578155883028
2045;1;3;64561.1511870851;852.047161601029;403.333942845209;0;3.65983161665806
2045;1;4;64506.978189491;805.88886342374;414.170415769588;0;3.38538424920941
2045;1;5;64357.7798320768;765.782532360415;423.929483457685;0;2.99084751915764
2045;1;6;64100.2221468333;732.310254379136;426.465483581938;0;2.68470902136309
2045;1;7;63815.259021912;702.22107172642;414.807311216946;0;2.31000347569166
2045;1;8;63557.5296339669;674.687642038772;373.240647761017;0;2.21493878571656
2045;1;9;63353.7168089536;656.05483390572;338.13633813908;0;2.13986547986857
2045;1;10;63231.486431724;638.890512680746;307.431072692664;0;2.13968540283156
2045;1;11;63175.5589775908;625.484059380042;279.161742987752;0;2.37931748616507
2045;1;12;63250.32240787;609.840970480079;252.719449446364;0;2.65980740336466
2045;1;13;63478.0876908814;598.57558863545;230.085868967221;0;3.50609236055863
2045;1;14;63832.2833676064;600.410107116952;215.124492156721;0;4.4427243561554
2045;1;15;64347.6600479707;599.256616438628;203.844017768537;3.20089401382135;5.93863445363555
2045;1;16;64207.2447098751;621.341999011071;175.70478455872;5.75011585977815;7.98807778104778
2045;1;17;64117.4315156207;601.695501489216;146.473826236498;12.9481063038671;11.3730116297724
2045;1;18;64091.7385762599;616.95561169664;140.793754218867;34.9676034818624;14.9737408908663
2045;1;19;64058.9791244586;711.984709577229;238.130754528932;79.1666757896444;19.473136024461
2045;1;20;64007.5387665164;850.425174571909;326.967740986879;152.20272667029;23.4102398001199
2045;1;21;65188.7637310281;999.408710768733;404.550259508758;286.320452643487;27.593419566072
2045;1;22;66375.0619896032;1227.35340067549;475.080475542124;508.452184864538;31.6486271927956
2045;1;23;67784.4770593258;1466.69605108023;563.384895401165;801.064005281632;34.7803089326486
2045;1;24;69077.4844079166;1653.43191153891;668.562289324469;1162.87623472612;37.1409445102829
2045;1;25;69920.3421019245;1755.56868048641;773.566371582333;1526.04317689206;38.7828066540827
2045;1;26;71588.5664329779;1796.90551108824;862.921221793681;2017.36402386681;41.0718269603035
2045;1;27;72987.9469919451;1824.38243658259;933.143999084246;2644.65655147171;42.4787164856401
2045;1;28;73761.7355873701;1807.2073776232;972.738350035487;3232.61557761771;43.5133771600869
2045;1;29;76220.9945940212;1778.36727723811;1005.54211610041;3964.62429509006;44.5798308764552
2045;1;30;76032.5192738559;1734.53400053065;1025.614907978;4455.41041578368;44.1026530612335
2045;1;31;76659.7257606926;1678.96830463634;1033.56941067504;4978.92553522678;44.6545695086622
2045;1;32;76534.2317521105;1595.83387314146;1019.0563810579;5186.47620203358;43.9192552729818
2045;1;33;77084.6698611993;1510.37814517935;994.848101225126;5269.93663672576;43.5375195063479
2045;1;34;76705.015527043;1411.12479318827;967.540606123456;5075.38046578401;44.7844990658392
2045;1;35;79062.9270723098;1330.57664416329;947.503066531714;4816.37330452528;46.3682197301183
2045;1;36;77537.4034414733;1233.68182190518;905.149290411731;4158.72620788851;44.7317681089353
2045;1;37;77008.3260369972;1152.35571577877;873.948412990202;3494.95964017121;44.7240524288852
2045;1;38;76080.1317499615;1059.75251003522;832.561293784323;2865.02539524751;45.3660254268827
2045;1;39;75570.5342252006;992.312710036262;794.519712040492;2258.40271823498;45.4206968695615
2045;1;40;73507.0826015245;920.275220519436;750.713370599649;1688.70944010284;45.795449468014
2045;1;41;73520.1757487521;860.643535082334;717.548218030128;1175.86425290984;47.968616174446
2045;1;42;72568.4328902079;791.909959924829;682.275664294445;786.406268747072;47.9996277743086
2045;1;43;71246.1897581171;730.796250416381;648.505458384674;502.872330862143;50.363954786938
2045;1;44;69827.313959598;678.818213094889;616.90330838928;272.859331121661;53.8024358361398
2045;1;45;70786.5099309627;635.840126924931;609.014554584803;159.873410743472;55.691783960526
2045;1;46;72885.8891662092;582.483826858893;642.509102963876;91.9490551057859;61.0078924438491
2045;1;47;70397.0404048649;539.549228327068;569.042953020314;52.2328731160159;64.4174649472633
2045;1;48;68613.0813586328;488.292209604854;516.043242610071;32.6344334741941;70.8519069446766
2045;1;49;70164.8842269368;455.234742205043;482.320890354449;36.7320595292335;81.7118832759956
2045;1;50;73834.6255526683;410.363168010639;458.97626389082;0;94.8581474198419
2045;1;51;76977.0182006862;379.416742493216;439.466974129853;0;110.002888678437
2045;1;52;78832.4132529921;347.940866774985;423.194228194933;0;117.68218981317
2045;1;53;81082.3434580944;319.81850672952;413.107337491923;0;140.24515517125
2045;1;54;81746.7970080292;296.069445518102;406.163644388996;0;157.247934721663
2045;1;55;81688.1590605641;279.697984338931;395.675579359192;0;165.988323432684
2045;1;56;77782.8667891352;255.093350803547;374.589599854415;0;177.060889663865
2045;1;57;76004.899716401;229.52926168439;352.473362663223;0;188.245290829511
2045;1;58;71582.302513611;216.570180674078;328.032572050618;0;190.478276582747
2045;1;59;70378.1031331125;198.312347242544;313.067017349817;0;210.99299359203
2045;1;60;68776.3641855372;184.727168173602;302.008724241931;0;222.28110623789
2045;1;61;65832.6706906727;172.894239024203;292.171351661644;0;236.630451505344
2045;1;62;63793.8529424836;162.976894784404;271.346222080802;0;251.213392181686
2045;1;63;63490.3448449696;157.017191773637;264.106107791657;0;277.688255997493
2045;1;64;61680.0054953654;146.476440854717;264.993257519398;0;301.072847080103
2045;1;65;62845.2828619973;142.501727839326;277.027026126132;0;344.136652778259
2045;1;66;60590.2671196103;122.940028818479;254.946531055069;0;365.60274550888
2045;1;67;58102.7736671455;107.355246976035;214.152662295787;0;386.955251344007
2045;1;68;58265.5010747115;94.6233166512199;192.264438204479;0;415.901154552449
2045;1;69;58095.5220551531;80.6076659771661;178.959807160081;0;459.952285809124
2045;1;70;59196.1513588335;67.2905851661445;119.91009440134;0;521.916039463393
2045;1;71;60894.6100674454;58.9027495208966;117.398548229126;0;584.424780838283
2045;1;72;58999.524391615;52.2448194782632;110.179038403409;0;630.339971624152
2045;1;73;59037.427810802;44.6901711070408;107.941798001122;0;689.910539837913
2045;1;74;57862.7311032677;40.6568450386242;100.645170331802;0;771.333949186211
2045;1;75;55219.7094021491;35.2042777663705;99.2033700263936;0;820.781997230101
2045;1;76;53273.8772763981;31.6135373161741;94.8397413167196;0;890.783918656126
2045;1;77;53989.3274055946;28.29174128327;93.3957234651655;0;1034.72656676607
2045;1;78;55189.6397001407;24.5578585195331;89.3959600936494;0;1211.13572294084
2045;1;79;54004.7133412902;22.4114101208662;86.2895161905366;0;1338.91799022625
2045;1;80;52186.7164508169;18.4871174757346;48.1239912471355;0;1504.9602093565
2045;1;81;49720.4828291948;14.5220526034512;45.5357599201013;0;1668.17454141802
2045;1;82;44608.867870347;14.1492156802492;42.2426711132347;0;1731.14191315552
2045;1;83;40252.237300713;13.0079565415469;39.1596581620903;0;1825.78301730351
2045;1;84;36582.1396550017;11.4663363817945;34.2407715284769;0;1949.85754554598
2045;1;85;33612.9207639911;10.1008504878006;33.1288158762855;0;2116.27255090167
2045;1;86;31254.5452591483;7.95971646809417;27.8832380460133;0;2319.83376119266
2045;1;87;28242.0390932559;6.45385611681175;24.5312526544806;0;2467.07095331551
2045;1;88;25412.9431711902;5.58692399574538;22.3133597937059;0;2619.0292106244
2045;1;89;22575.1181520696;3.76792069257898;19.2217801245372;0;2716.19092253064
2045;1;90;18929.1346340804;3.69753549169064;18.2110556700907;0;2715.78673178738
2045;1;91;15657.0484099622;2.69407416674244;15.3540515308559;0;2624.35603188773
2045;1;92;13138.757060223;2.00018475048247;11.9262470290299;0;2602.35446508824
2045;1;93;10357.8818680121;1.35129406412921;9.39022720054367;0;2428.66921030499
2045;1;94;7821.59573482656;0.565185307679318;7.02987784411171;0;2129.1868366514
2045;1;95;6120.45534049829;0.3660236906659;5.5536181833444;0;1900.40755529337
2045;1;96;4487.20881834742;0.335237096162642;3.92616911732576;0;1668.11702983828
2045;1;97;3154.08764586965;0.178098191673983;2.75033726143717;0;1350.09003071131
2045;1;98;2096.59279550478;0.201288956064422;1.88193297462456;0;1009.07091456516
2045;1;99;1321.90873103099;0.0926880958067898;1.14849922479521;0;736.392257510086
2045;1;100;1619.9449394706;0.275695556757102;1.44250274580407;0;1159.05739542821
2045;2;0;60652.4219117481;518.655631319366;80.0208277767243;0;79.0237540131332
2045;2;1;60855.5931419376;825.12122474494;344.519938544394;0;15.5154352410893
2045;2;2;60949.0681745055;776.495785926912;363.59304065151;0;5.28272536143117
2045;2;3;60982.2221452892;788.448848046942;380.811232813822;0;3.71649040250381
2045;2;4;60913.424970717;743.341434086611;390.58369632798;0;3.29405756567938
2045;2;5;60764.7866757072;715.227457677216;399.623589399751;0;2.90835736077736
2045;2;6;60517.9398605736;688.035074740619;402.244176575738;0;2.60943335356966
2045;2;7;60244.8192866142;659.442866100192;391.433741152006;0;2.24430337199659
2045;2;8;59992.8644390948;628.817337912465;352.092019106272;0;2.1509920070542
2045;2;9;59799.8753292181;619.344395370453;319.005731448163;0;2.07722484454939
2045;2;10;59674.1123034971;593.289220964599;289.983721826474;0;2.07641097567003
2045;2;11;59613.4452753406;582.647246486701;263.169897771422;0;2.30817953614503
2045;2;12;59666.6988787064;557.751380984107;238.009372820625;0;2.54910594281255
2045;2;13;59854.5810177874;535.993709727192;216.36629866724;0;3.13639055116009
2045;2;14;60156.979892601;532.319323958399;201.925336967799;0;3.59959112034245
2045;2;15;60599.740841663;518.721459217478;190.955270402261;3.02531492183582;4.64893716288238
2045;2;16;60422.9526231986;538.272905232461;164.17632312118;5.43470394138534;5.57239843309489
2045;2;17;60317.380394055;540.389463023587;136.677515863642;12.2378619977612;6.8020470689984
2045;2;18;60340.5100109157;644.837972420185;156.859305431317;33.0495205832269;7.70271030631221
2045;2;19;60411.439810536;882.413808556816;343.869251158245;74.8241349274231;8.89948163864089
2045;2;20;60448.5685455328;1053.85835143049;487.69663405301;143.853928980925;9.42416355859238
2045;2;21;61621.8973558224;1180.88498407408;575.629408970289;270.614876365435;10.4846687196474
2045;2;22;62814.6537784706;1401.02392450708;634.98092453158;480.561985266833;10.9935991100715
2045;2;23;64240.7548601897;1619.91594645564;689.890141479352;757.123128119714;11.5050807404316
2045;2;24;65999.2692062466;1767.91459189246;772.94309352215;1099.08882017783;12.1771969120803
2045;2;25;66289.8882127554;1821.78462310263;852.33742781638;1442.33491470892;12.7820356066195
2045;2;26;67776.2012179594;1806.89679836548;918.299244712707;1906.7052697858;13.2877366831055
2045;2;27;69369.8210663493;1766.63469193142;950.627826173912;2499.5888316672;14.0022820148549
2045;2;28;70210.4447149385;1740.9454247771;966.93217812511;3055.29645820744;14.9021213608515
2045;2;29;72557.3931261702;1668.62577434032;967.226598071316;3747.15219798534;16.1062909694993
2045;2;30;71505.0864527347;1594.91426011737;950.500833392614;4211.01715819742;16.5439575889921
2045;2;31;72737.2377473319;1511.65307746339;930.778853005151;4705.81582876229;17.822488254191
2045;2;32;72618.8373094015;1415.1933876775;895.661293489801;4901.98168949254;18.4705285234436
2045;2;33;73373.586841628;1309.11695215261;857.180813623385;4980.86405715823;19.7288301311924
2045;2;34;73140.8402313252;1225.9017940663;808.909417419886;4796.97990337376;20.5643114221237
2045;2;35;75151.1016589353;1121.11550077946;769.661134076767;4552.18009855832;22.1192685078782
2045;2;36;73729.5346708373;1028.95199646945;722.552046707929;3930.60701111268;22.1897097277554
2045;2;37;73067.4756678224;945.265586181825;681.400243681093;3303.25012479904;23.1306049967321
2045;2;38;72412.2110629572;872.412092118851;638.745111425863;2707.86975209252;23.8894228073096
2045;2;39;72066.8370513056;794.010268783555;601.346879308958;2134.52223456599;24.9725795672344
2045;2;40;70321.7631901623;728.741195398278;569.022355948722;1596.0784223808;26.0825612198612
2045;2;41;69828.799348947;679.2436562397;533.860460099784;1111.36440476346;26.8032905060345
2045;2;42;69189.5560450748;617.616856121894;496.12702485033;743.269414480066;29.842038785732
2045;2;43;67772.4335870414;563.964176957667;461.875174247958;475.288203785091;29.5510885948233
2045;2;44;65475.1510806502;513.591459707275;427.932441464438;257.892139646013;31.3072548569606
2045;2;45;65204.7958911121;464.887236156743;399.972578911994;151.103851935914;34.8367007381941
2045;2;46;64357.165206052;417.9737184548;372.506450852155;86.9053605833523;37.7519795566652
2045;2;47;64381.8668894967;389.056156877082;353.44353785906;49.3677359406188;41.7386980142473
2045;2;48;64715.4386183537;351.076583597443;337.864412449856;30.8443322799279;46.2619388592076
2045;2;49;66712.4886433679;316.805316087669;323.100868491595;34.7171906735159;53.0227161472304
